SubID,subject,correct,total_trials,trial_type,condition,trial_type_non_rec,condition_non_rec,probe_type,sub_idx
6576935,129,10,18,0.5,-1,2,1,-0.5,127
6576935,129,9,18,-0.5,-1,1,1,0.5,127
6576935,129,9,18,0.5,-1,2,1,0.5,127
6577354,130,17,18,-0.5,-1,1,1,-0.5,128
6577354,130,15,18,0.5,-1,2,1,-0.5,128
6577354,130,16,18,-0.5,-1,1,1,0.5,128
6577354,130,16,18,0.5,-1,2,1,0.5,128
6577335,131,16,18,-0.5,-1,1,1,-0.5,129
6577335,131,14,17,0.5,-1,2,1,-0.5,129
6577335,131,16,18,-0.5,-1,1,1,0.5,129
6577335,131,17,18,0.5,-1,2,1,0.5,129
6577339,132,10,18,-0.5,-1,1,1,-0.5,130
6577339,132,9,18,0.5,-1,2,1,-0.5,130
6577339,132,6,18,-0.5,-1,1,1,0.5,130
6577339,132,11,18,0.5,-1,2,1,0.5,130
6577733,133,14,18,-0.5,-1,1,1,-0.5,131
6577733,133,11,18,0.5,-1,2,1,-0.5,131
6577733,133,11,18,-0.5,-1,1,1,0.5,131
6577733,133,8,18,0.5,-1,2,1,0.5,131
6581414,134,18,18,-0.5,-1,1,1,-0.5,132
6581414,134,5,18,0.5,-1,2,1,-0.5,132
6581414,134,17,18,-0.5,-1,1,1,0.5,132
6581414,134,8,18,0.5,-1,2,1,0.5,132
6581435,135,15,18,-0.5,-1,1,1,-0.5,133
6581435,135,15,17,0.5,-1,2,1,-0.5,133
6581435,135,8,17,-0.5,-1,1,1,0.5,133
6581435,135,6,18,0.5,-1,2,1,0.5,133
6581440,136,18,18,-0.5,-1,1,1,-0.5,134
6581440,136,10,17,0.5,-1,2,1,-0.5,134
6581440,136,16,17,-0.5,-1,1,1,0.5,134
6581440,136,9,16,0.5,-1,2,1,0.5,134
6581656,137,14,18,-0.5,-1,1,1,-0.5,135
6581656,137,14,18,0.5,-1,2,1,-0.5,135
6581656,137,10,18,-0.5,-1,1,1,0.5,135
6581656,137,12,18,0.5,-1,2,1,0.5,135
6583002,138,12,18,-0.5,-1,1,1,-0.5,136
6583002,138,9,17,0.5,-1,2,1,-0.5,136
6583002,138,10,17,-0.5,-1,1,1,0.5,136
6583002,138,6,18,0.5,-1,2,1,0.5,136
6582977,139,11,18,-0.5,-1,1,1,-0.5,137
6582977,139,8,18,0.5,-1,2,1,-0.5,137
6582977,139,9,18,-0.5,-1,1,1,0.5,137
6582977,139,13,18,0.5,-1,2,1,0.5,137
6583231,140,16,18,-0.5,-1,1,1,-0.5,138
6583231,140,16,18,0.5,-1,2,1,-0.5,138
6583231,140,18,18,-0.5,-1,1,1,0.5,138
6583231,140,16,18,0.5,-1,2,1,0.5,138
6576585,141,14,16,-0.5,1,1,2,-0.5,139
6576585,141,12,16,0.5,1,2,2,-0.5,139
6576585,141,14,17,-0.5,1,1,2,0.5,139
6576585,141,9,16,0.5,1,2,2,0.5,139
6576616,142,12,18,-0.5,1,1,2,-0.5,140
6576616,142,10,18,0.5,1,2,2,-0.5,140
6576616,142,7,18,-0.5,1,1,2,0.5,140
6576616,142,5,16,0.5,1,2,2,0.5,140
6576653,143,13,17,-0.5,1,1,2,-0.5,141
6576653,143,12,18,0.5,1,2,2,-0.5,141
6576653,143,10,18,-0.5,1,1,2,0.5,141
6576653,143,8,18,0.5,1,2,2,0.5,141
6577327,145,18,18,-0.5,1,1,2,-0.5,142
6577327,145,9,18,0.5,1,2,2,-0.5,142
6577327,145,16,18,-0.5,1,1,2,0.5,142
6577327,145,8,18,0.5,1,2,2,0.5,142
6577428,146,16,18,-0.5,1,1,2,-0.5,143
6577428,146,14,18,0.5,1,2,2,-0.5,143
6577428,146,10,18,-0.5,1,1,2,0.5,143
6577428,146,11,18,0.5,1,2,2,0.5,143
6577308,147,18,18,-0.5,1,1,2,-0.5,144
6577308,147,15,18,0.5,1,2,2,-0.5,144
6577308,147,14,18,-0.5,1,1,2,0.5,144
6577308,147,12,16,0.5,1,2,2,0.5,144
6581443,148,17,18,-0.5,1,1,2,-0.5,145
6581443,148,11,18,0.5,1,2,2,-0.5,145
6581443,148,11,18,-0.5,1,1,2,0.5,145
6581443,148,13,18,0.5,1,2,2,0.5,145
6581422,149,11,18,-0.5,1,1,2,-0.5,146
6581422,149,14,16,0.5,1,2,2,-0.5,146
6581422,149,9,16,-0.5,1,1,2,0.5,146
6581422,149,13,18,0.5,1,2,2,0.5,146
6581502,150,17,18,-0.5,1,1,2,-0.5,147
6581502,150,17,18,0.5,1,2,2,-0.5,147
6581502,150,15,17,-0.5,1,1,2,0.5,147
6581502,150,15,18,0.5,1,2,2,0.5,147
6582996,151,17,18,-0.5,1,1,2,-0.5,148
6582996,151,15,18,0.5,1,2,2,-0.5,148
6582996,151,13,17,-0.5,1,1,2,0.5,148
6582996,151,12,18,0.5,1,2,2,0.5,148
6583064,152,15,17,-0.5,1,1,2,-0.5,149
6583064,152,14,16,0.5,1,2,2,-0.5,149
6583064,152,9,17,-0.5,1,1,2,0.5,149
6583064,152,8,17,0.5,1,2,2,0.5,149
6583059,153,12,18,-0.5,1,1,2,-0.5,150
6583059,153,10,18,0.5,1,2,2,-0.5,150
6583059,153,15,18,-0.5,1,1,2,0.5,150
6583059,153,9,18,0.5,1,2,2,0.5,150
6583155,154,14,18,-0.5,1,1,2,-0.5,151
6583155,154,13,18,0.5,1,2,2,-0.5,151
6583155,154,6,18,-0.5,1,1,2,0.5,151
6583155,154,8,18,0.5,1,2,2,0.5,151
6576590,155,14,18,-0.5,1,1,2,-0.5,152
6576590,155,11,17,0.5,1,2,2,-0.5,152
6576590,155,8,17,-0.5,1,1,2,0.5,152
6576590,155,5,18,0.5,1,2,2,0.5,152
6576723,156,17,18,-0.5,1,1,2,-0.5,153
6576723,156,8,18,0.5,1,2,2,-0.5,153
6576723,156,11,18,-0.5,1,1,2,0.5,153
6576723,156,9,18,0.5,1,2,2,0.5,153
6577041,157,18,18,-0.5,1,1,2,-0.5,154
6577041,157,12,18,0.5,1,2,2,-0.5,154
6577041,157,15,18,-0.5,1,1,2,0.5,154
6577041,157,9,18,0.5,1,2,2,0.5,154
6577342,158,10,18,-0.5,1,1,2,-0.5,155
6577342,158,11,18,0.5,1,2,2,-0.5,155
6577342,158,9,17,-0.5,1,1,2,0.5,155
6577342,158,9,18,0.5,1,2,2,0.5,155
6577346,159,14,18,-0.5,1,1,2,-0.5,156
6577346,159,10,18,0.5,1,2,2,-0.5,156
6577346,159,11,18,-0.5,1,1,2,0.5,156
6577346,159,5,18,0.5,1,2,2,0.5,156
6577419,160,14,18,-0.5,1,1,2,-0.5,157
6577419,160,10,16,0.5,1,2,2,-0.5,157
6577419,160,12,18,-0.5,1,1,2,0.5,157
6577419,160,12,18,0.5,1,2,2,0.5,157
6577715,161,15,18,-0.5,1,1,2,-0.5,158
6577715,161,13,18,0.5,1,2,2,-0.5,158
6577715,161,11,18,-0.5,1,1,2,0.5,158
6577715,161,8,18,0.5,1,2,2,0.5,158
6581427,162,10,17,-0.5,1,1,2,-0.5,159
6581427,162,9,18,0.5,1,2,2,-0.5,159
6581427,162,10,18,-0.5,1,1,2,0.5,159
6581427,162,5,17,0.5,1,2,2,0.5,159
6581506,163,13,18,-0.5,1,1,2,-0.5,160
6581506,163,14,18,0.5,1,2,2,-0.5,160
6581506,163,6,18,-0.5,1,1,2,0.5,160
6581506,163,7,18,0.5,1,2,2,0.5,160
6581549,164,15,18,-0.5,1,1,2,-0.5,161
6581549,164,17,18,0.5,1,2,2,-0.5,161
6581549,164,16,18,-0.5,1,1,2,0.5,161
6581549,164,18,18,0.5,1,2,2,0.5,161
6581527,165,10,17,-0.5,1,1,2,-0.5,162
6581527,165,7,17,0.5,1,2,2,-0.5,162
6581527,165,9,18,-0.5,1,1,2,0.5,162
6581527,165,9,17,0.5,1,2,2,0.5,162
6583067,166,10,18,-0.5,1,1,2,-0.5,163
6583067,166,6,18,0.5,1,2,2,-0.5,163
6583067,166,8,18,-0.5,1,1,2,0.5,163
6583067,166,4,18,0.5,1,2,2,0.5,163
6582992,167,12,18,-0.5,1,1,2,-0.5,164
6582992,167,11,18,0.5,1,2,2,-0.5,164
6582992,167,8,18,-0.5,1,1,2,0.5,164
6582992,167,12,18,0.5,1,2,2,0.5,164
6583005,168,12,18,-0.5,1,1,2,-0.5,165
6583005,168,14,17,0.5,1,2,2,-0.5,165
6583005,168,15,18,-0.5,1,1,2,0.5,165
6583005,168,14,18,0.5,1,2,2,0.5,165
6576599,169,16,18,-0.5,-1,1,1,-0.5,166
6576599,169,14,17,0.5,-1,2,1,-0.5,166
6576599,169,16,18,-0.5,-1,1,1,0.5,166
6576599,169,14,18,0.5,-1,2,1,0.5,166
6576591,170,15,18,-0.5,-1,1,1,-0.5,167
6576591,170,14,18,0.5,-1,2,1,-0.5,167
6576591,170,13,18,-0.5,-1,1,1,0.5,167
6576591,170,13,18,0.5,-1,2,1,0.5,167
6577316,171,8,14,-0.5,-1,1,1,-0.5,168
6577316,171,10,13,0.5,-1,2,1,-0.5,168
6577316,171,11,16,-0.5,-1,1,1,0.5,168
6577316,171,10,17,0.5,-1,2,1,0.5,168
6577331,172,18,18,-0.5,-1,1,1,-0.5,169
6577331,172,15,18,0.5,-1,2,1,-0.5,169
6577331,172,17,18,-0.5,-1,1,1,0.5,169
6577331,172,15,18,0.5,-1,2,1,0.5,169
6577314,173,15,18,-0.5,-1,1,1,-0.5,170
6577314,173,12,18,0.5,-1,2,1,-0.5,170
6577314,173,5,18,-0.5,-1,1,1,0.5,170
6577314,173,7,18,0.5,-1,2,1,0.5,170
6577522,174,12,18,-0.5,-1,1,1,-0.5,171
6577522,174,14,18,0.5,-1,2,1,-0.5,171
6577522,174,7,18,-0.5,-1,1,1,0.5,171
6577522,174,9,18,0.5,-1,2,1,0.5,171
6577668,175,18,18,-0.5,-1,1,1,-0.5,172
6577668,175,16,18,0.5,-1,2,1,-0.5,172
6577668,175,17,18,-0.5,-1,1,1,0.5,172
6577668,175,17,17,0.5,-1,2,1,0.5,172
6581439,176,15,17,-0.5,-1,1,1,-0.5,173
6581439,176,14,16,0.5,-1,2,1,-0.5,173
6581439,176,11,16,-0.5,-1,1,1,0.5,173
6581439,176,11,15,0.5,-1,2,1,0.5,173
6581466,177,17,18,-0.5,-1,1,1,-0.5,174
6581466,177,15,18,0.5,-1,2,1,-0.5,174
6581466,177,18,18,-0.5,-1,1,1,0.5,174
6581466,177,15,18,0.5,-1,2,1,0.5,174
6581468,178,13,18,-0.5,-1,1,1,-0.5,175
6581468,178,16,18,0.5,-1,2,1,-0.5,175
6581468,178,7,18,-0.5,-1,1,1,0.5,175
6581468,178,13,17,0.5,-1,2,1,0.5,175
6581893,179,9,18,-0.5,-1,1,1,-0.5,176
6581893,179,10,18,0.5,-1,2,1,-0.5,176
6581893,179,10,16,-0.5,-1,1,1,0.5,176
6581893,179,8,17,0.5,-1,2,1,0.5,176
6583068,180,17,18,-0.5,-1,1,1,-0.5,177
6583068,180,10,18,0.5,-1,2,1,-0.5,177
6583068,180,8,18,-0.5,-1,1,1,0.5,177
6583068,180,8,18,0.5,-1,2,1,0.5,177
6583056,181,16,18,-0.5,-1,1,1,-0.5,178
6583056,181,15,18,0.5,-1,2,1,-0.5,178
6583056,181,14,18,-0.5,-1,1,1,0.5,178
6583056,181,15,18,0.5,-1,2,1,0.5,178
6582982,182,18,18,-0.5,-1,1,1,-0.5,179
6582982,182,6,18,0.5,-1,2,1,-0.5,179
6582982,182,18,18,-0.5,-1,1,1,0.5,179
6582982,182,7,18,0.5,-1,2,1,0.5,179
6584767,183,16,18,-0.5,-1,1,1,-0.5,180
6584767,183,11,18,0.5,-1,2,1,-0.5,180
6584767,183,18,18,-0.5,-1,1,1,0.5,180
6584767,183,5,18,0.5,-1,2,1,0.5,180
6576579,184,18,18,-0.5,-1,1,1,-0.5,181
6576579,184,13,18,0.5,-1,2,1,-0.5,181
6576579,184,18,18,-0.5,-1,1,1,0.5,181
6576579,184,11,16,0.5,-1,2,1,0.5,181
6576575,185,15,18,-0.5,-1,1,1,-0.5,182
6576575,185,9,17,0.5,-1,2,1,-0.5,182
6576575,185,11,18,-0.5,-1,1,1,0.5,182
6576575,185,13,18,0.5,-1,2,1,0.5,182
6576566,186,18,18,-0.5,-1,1,1,-0.5,183
6576566,186,14,18,0.5,-1,2,1,-0.5,183
6576566,186,17,17,-0.5,-1,1,1,0.5,183
6576566,186,14,18,0.5,-1,2,1,0.5,183
6577030,187,10,18,-0.5,-1,1,1,-0.5,184
6577030,187,10,18,0.5,-1,2,1,-0.5,184
6577030,187,12,18,-0.5,-1,1,1,0.5,184
6577030,187,7,18,0.5,-1,2,1,0.5,184
6577359,188,18,18,-0.5,-1,1,1,-0.5,185
6577359,188,17,18,0.5,-1,2,1,-0.5,185
6577359,188,14,18,-0.5,-1,1,1,0.5,185
6577359,188,16,16,0.5,-1,2,1,0.5,185
6577352,189,15,17,-0.5,-1,1,1,-0.5,186
6577352,189,12,18,0.5,-1,2,1,-0.5,186
6577352,189,17,18,-0.5,-1,1,1,0.5,186
6577352,189,13,17,0.5,-1,2,1,0.5,186
6577333,190,18,18,-0.5,-1,1,1,-0.5,187
6577333,190,18,18,0.5,-1,2,1,-0.5,187
6577333,190,18,18,-0.5,-1,1,1,0.5,187
6577333,190,17,18,0.5,-1,2,1,0.5,187
6577897,191,16,18,-0.5,-1,1,1,-0.5,188
6577897,191,11,18,0.5,-1,2,1,-0.5,188
6577897,191,16,18,-0.5,-1,1,1,0.5,188
6577897,191,10,18,0.5,-1,2,1,0.5,188
6581417,192,18,18,-0.5,-1,1,1,-0.5,189
6581417,192,10,18,0.5,-1,2,1,-0.5,189
6581417,192,18,18,-0.5,-1,1,1,0.5,189
6581417,192,13,18,0.5,-1,2,1,0.5,189
6581459,193,17,18,-0.5,-1,1,1,-0.5,190
6581459,193,10,18,0.5,-1,2,1,-0.5,190
6581459,193,13,18,-0.5,-1,1,1,0.5,190
6581459,193,11,18,0.5,-1,2,1,0.5,190
6581456,194,17,18,-0.5,-1,1,1,-0.5,191
6581456,194,8,18,0.5,-1,2,1,-0.5,191
6581456,194,18,18,-0.5,-1,1,1,0.5,191
6581456,194,9,18,0.5,-1,2,1,0.5,191
6582983,195,10,15,-0.5,-1,1,1,-0.5,192
6582983,195,8,17,0.5,-1,2,1,-0.5,192
6582983,195,11,18,-0.5,-1,1,1,0.5,192
6582983,195,9,18,0.5,-1,2,1,0.5,192
6583109,196,18,18,-0.5,-1,1,1,-0.5,193
6583109,196,11,18,0.5,-1,2,1,-0.5,193
6583109,196,18,18,-0.5,-1,1,1,0.5,193
6583109,196,12,18,0.5,-1,2,1,0.5,193
6582980,197,6,18,-0.5,-1,1,1,-0.5,194
6582980,197,11,18,0.5,-1,2,1,-0.5,194
6582980,197,9,18,-0.5,-1,1,1,0.5,194
6582980,197,11,18,0.5,-1,2,1,0.5,194
6583323,198,17,18,-0.5,-1,1,1,-0.5,195
6583323,198,17,18,0.5,-1,2,1,-0.5,195
6583323,198,18,18,-0.5,-1,1,1,0.5,195
6583323,198,13,17,0.5,-1,2,1,0.5,195
6576543,199,14,18,-0.5,1,1,2,-0.5,196
6576543,199,16,18,0.5,1,2,2,-0.5,196
6576543,199,13,18,-0.5,1,1,2,0.5,196
6576543,199,16,18,0.5,1,2,2,0.5,196
6576626,200,15,18,-0.5,1,1,2,-0.5,197
6576626,200,10,18,0.5,1,2,2,-0.5,197
6576626,200,17,18,-0.5,1,1,2,0.5,197
6576626,200,13,18,0.5,1,2,2,0.5,197
6576643,201,17,18,-0.5,1,1,2,-0.5,198
6576643,201,13,18,0.5,1,2,2,-0.5,198
6576643,201,16,18,-0.5,1,1,2,0.5,198
6576643,201,12,18,0.5,1,2,2,0.5,198
6576836,202,13,18,-0.5,1,1,2,-0.5,199
6576836,202,16,18,0.5,1,2,2,-0.5,199
6576836,202,13,18,-0.5,1,1,2,0.5,199
6576836,202,12,18,0.5,1,2,2,0.5,199
6577326,203,16,18,-0.5,1,1,2,-0.5,200
6577326,203,13,18,0.5,1,2,2,-0.5,200
6577326,203,18,18,-0.5,1,1,2,0.5,200
6577326,203,16,18,0.5,1,2,2,0.5,200
6577330,204,18,18,-0.5,1,1,2,-0.5,201
6577330,204,13,18,0.5,1,2,2,-0.5,201
6577330,204,18,18,-0.5,1,1,2,0.5,201
6577330,204,11,18,0.5,1,2,2,0.5,201
6577438,205,15,18,-0.5,1,1,2,-0.5,202
6577438,205,14,18,0.5,1,2,2,-0.5,202
6577438,205,11,18,-0.5,1,1,2,0.5,202
6577438,205,13,18,0.5,1,2,2,0.5,202
6581426,206,15,18,-0.5,1,1,2,-0.5,203
6581426,206,12,18,0.5,1,2,2,-0.5,203
6581426,206,9,17,-0.5,1,1,2,0.5,203
6581426,206,7,17,0.5,1,2,2,0.5,203
6581470,207,17,18,-0.5,1,1,2,-0.5,204
6581470,207,17,18,0.5,1,2,2,-0.5,204
6581470,207,18,18,-0.5,1,1,2,0.5,204
6581470,207,15,18,0.5,1,2,2,0.5,204
6581430,208,18,18,-0.5,1,1,2,-0.5,205
6581430,208,16,18,0.5,1,2,2,-0.5,205
6581430,208,17,17,-0.5,1,1,2,0.5,205
6581430,208,6,18,0.5,1,2,2,0.5,205
6582397,209,18,18,-0.5,1,1,2,-0.5,206
6582397,209,11,18,0.5,1,2,2,-0.5,206
6582397,209,18,18,-0.5,1,1,2,0.5,206
6582397,209,6,18,0.5,1,2,2,0.5,206
6583003,210,11,17,-0.5,1,1,2,-0.5,207
6583003,210,12,18,0.5,1,2,2,-0.5,207
6583003,210,5,18,-0.5,1,1,2,0.5,207
6583003,210,7,17,0.5,1,2,2,0.5,207
6583060,211,16,18,-0.5,1,1,2,-0.5,208
6583060,211,17,18,0.5,1,2,2,-0.5,208
6583060,211,13,18,-0.5,1,1,2,0.5,208
6583060,211,5,16,0.5,1,2,2,0.5,208
6583846,212,16,18,-0.5,1,1,2,-0.5,209
6583846,212,16,18,0.5,1,2,2,-0.5,209
6583846,212,17,18,-0.5,1,1,2,0.5,209
6583846,212,15,18,0.5,1,2,2,0.5,209
6576574,213,18,18,-0.5,-1,1,1,-0.5,210
6576574,213,6,18,0.5,-1,2,1,-0.5,210
6576574,213,18,18,-0.5,-1,1,1,0.5,210
6576574,213,11,18,0.5,-1,2,1,0.5,210
6576598,214,15,18,-0.5,-1,1,1,-0.5,211
6576598,214,15,18,0.5,-1,2,1,-0.5,211
6576598,214,9,18,-0.5,-1,1,1,0.5,211
6576598,214,10,18,0.5,-1,2,1,0.5,211
6576559,215,8,18,-0.5,-1,1,1,-0.5,212
6576559,215,10,17,0.5,-1,2,1,-0.5,212
6576559,215,9,18,-0.5,-1,1,1,0.5,212
6576559,215,5,18,0.5,-1,2,1,0.5,212
6577304,216,17,18,-0.5,-1,1,1,-0.5,213
6577304,216,17,18,0.5,-1,2,1,-0.5,213
6577304,216,13,17,-0.5,-1,1,1,0.5,213
6577304,216,13,18,0.5,-1,2,1,0.5,213
6577353,217,8,17,-0.5,-1,1,1,-0.5,214
6577353,217,7,18,0.5,-1,2,1,-0.5,214
6577353,217,7,18,-0.5,-1,1,1,0.5,214
6577353,217,11,18,0.5,-1,2,1,0.5,214
6577397,218,7,18,-0.5,-1,1,1,-0.5,215
6577397,218,14,18,0.5,-1,2,1,-0.5,215
6577397,218,9,17,-0.5,-1,1,1,0.5,215
6577397,218,8,18,0.5,-1,2,1,0.5,215
6577427,219,14,17,-0.5,-1,1,1,-0.5,216
6577427,219,8,16,0.5,-1,2,1,-0.5,216
6577427,219,7,18,-0.5,-1,1,1,0.5,216
6577427,219,13,18,0.5,-1,2,1,0.5,216
6581437,220,17,18,-0.5,-1,1,1,-0.5,217
6581437,220,10,17,0.5,-1,2,1,-0.5,217
6581437,220,11,18,-0.5,-1,1,1,0.5,217
6581437,220,10,18,0.5,-1,2,1,0.5,217
6581448,221,8,18,-0.5,-1,1,1,-0.5,218
6581448,221,11,18,0.5,-1,2,1,-0.5,218
6581448,221,9,18,-0.5,-1,1,1,0.5,218
6581448,221,8,18,0.5,-1,2,1,0.5,218
6581565,222,10,18,-0.5,-1,1,1,-0.5,219
6581565,222,13,18,0.5,-1,2,1,-0.5,219
6581565,222,10,18,-0.5,-1,1,1,0.5,219
6581565,222,9,18,0.5,-1,2,1,0.5,219
6582975,223,12,18,-0.5,-1,1,1,-0.5,220
6582975,223,7,18,0.5,-1,2,1,-0.5,220
6582975,223,8,18,-0.5,-1,1,1,0.5,220
6582975,223,9,18,0.5,-1,2,1,0.5,220
6582993,224,18,18,-0.5,-1,1,1,-0.5,221
6582993,224,10,17,0.5,-1,2,1,-0.5,221
6582993,224,18,18,-0.5,-1,1,1,0.5,221
6582993,224,11,18,0.5,-1,2,1,0.5,221
6583071,225,5,18,-0.5,-1,1,1,-0.5,222
6583071,225,8,16,0.5,-1,2,1,-0.5,222
6583071,225,7,18,-0.5,-1,1,1,0.5,222
6583071,225,9,17,0.5,-1,2,1,0.5,222
6583161,226,18,18,-0.5,-1,1,1,-0.5,223
6583161,226,15,18,0.5,-1,2,1,-0.5,223
6583161,226,17,18,-0.5,-1,1,1,0.5,223
6583161,226,13,17,0.5,-1,2,1,0.5,223
6576641,227,17,18,-0.5,-1,1,1,-0.5,224
6576641,227,15,18,0.5,-1,2,1,-0.5,224
6576641,227,11,18,-0.5,-1,1,1,0.5,224
6576641,227,9,18,0.5,-1,2,1,0.5,224
6576782,228,15,18,-0.5,-1,1,1,-0.5,225
6576782,228,15,18,0.5,-1,2,1,-0.5,225
6576782,228,12,18,-0.5,-1,1,1,0.5,225
6576782,228,7,17,0.5,-1,2,1,0.5,225
6577300,229,18,18,-0.5,-1,1,1,-0.5,226
6577300,229,16,18,0.5,-1,2,1,-0.5,226
6577300,229,17,18,-0.5,-1,1,1,0.5,226
6577300,229,16,18,0.5,-1,2,1,0.5,226
6577365,230,16,18,-0.5,-1,1,1,-0.5,227
6577365,230,17,18,0.5,-1,2,1,-0.5,227
6577365,230,14,18,-0.5,-1,1,1,0.5,227
6577365,230,6,18,0.5,-1,2,1,0.5,227
6577337,231,12,18,-0.5,-1,1,1,-0.5,228
6577337,231,14,18,0.5,-1,2,1,-0.5,228
6577337,231,11,18,-0.5,-1,1,1,0.5,228
6577337,231,11,18,0.5,-1,2,1,0.5,228
6577434,232,12,18,-0.5,-1,1,1,-0.5,229
6577434,232,8,18,0.5,-1,2,1,-0.5,229
6577434,232,6,17,-0.5,-1,1,1,0.5,229
6577434,232,7,15,0.5,-1,2,1,0.5,229
6578123,233,14,17,-0.5,-1,1,1,-0.5,230
6578123,233,15,18,0.5,-1,2,1,-0.5,230
6578123,233,10,18,-0.5,-1,1,1,0.5,230
6578123,233,12,18,0.5,-1,2,1,0.5,230
6581412,234,10,18,-0.5,-1,1,1,-0.5,231
6581412,234,10,16,0.5,-1,2,1,-0.5,231
6581412,234,9,16,-0.5,-1,1,1,0.5,231
6581412,234,5,17,0.5,-1,2,1,0.5,231
6581418,235,18,18,-0.5,-1,1,1,-0.5,232
6581418,235,15,17,0.5,-1,2,1,-0.5,232
6581418,235,7,17,-0.5,-1,1,1,0.5,232
6581418,235,12,18,0.5,-1,2,1,0.5,232
6581475,236,12,18,-0.5,-1,1,1,-0.5,233
6581475,236,7,18,0.5,-1,2,1,-0.5,233
6581475,236,11,18,-0.5,-1,1,1,0.5,233
6581475,236,7,18,0.5,-1,2,1,0.5,233
6582999,237,18,18,-0.5,-1,1,1,-0.5,234
6582999,237,13,18,0.5,-1,2,1,-0.5,234
6582999,237,16,18,-0.5,-1,1,1,0.5,234
6582999,237,15,18,0.5,-1,2,1,0.5,234
6583117,238,14,18,-0.5,-1,1,1,-0.5,235
6583117,238,13,17,0.5,-1,2,1,-0.5,235
6583117,238,10,18,-0.5,-1,1,1,0.5,235
6583117,238,9,18,0.5,-1,2,1,0.5,235
6583137,239,17,18,-0.5,-1,1,1,-0.5,236
6583137,239,10,16,0.5,-1,2,1,-0.5,236
6583137,239,12,17,-0.5,-1,1,1,0.5,236
6583137,239,9,17,0.5,-1,2,1,0.5,236
6583156,240,16,18,-0.5,-1,1,1,-0.5,237
6583156,240,11,18,0.5,-1,2,1,-0.5,237
6583156,240,13,18,-0.5,-1,1,1,0.5,237
6583156,240,10,18,0.5,-1,2,1,0.5,237
6583891,241,16,18,-0.5,-1,1,1,-0.5,238
6583891,241,16,18,0.5,-1,2,1,-0.5,238
6583891,241,17,18,-0.5,-1,1,1,0.5,238
6583891,241,16,18,0.5,-1,2,1,0.5,238
